model,experiment,region_name,horizon,n,MAE,RMSE,MASE,sMAPE,modell
xgb_base,base,Götaland,3,45.0,1068.7288411458333,1276.2996734242613,0.714401728487743,22.583362902831137,XGBoost (bas)
xgb_base,base,Götaland,6,42.0,1243.4300246465773,1499.5684663836614,0.8311823585753289,25.8011156285026,XGBoost (bas)
xgb_base,base,Hallands län,1,47.0,66.17223114662983,82.428913142067,0.5321196180524955,25.62292277064474,XGBoost (bas)
xgb_base,base,Hallands län,3,45.0,72.68180762396918,91.09563082044082,0.5844659465468423,28.42702357918187,XGBoost (bas)
xgb_base,base,Hallands län,6,42.0,85.8143811907087,104.41517202951064,0.6900706678822153,32.78528236971412,XGBoost (bas)
xgb_base,base,Hela landet,1,47.0,2782.6314203789893,3525.9213626384267,0.7532115127627593,13.727528078530455,XGBoost (bas)
xgb_base,base,Hela landet,3,45.0,4439.8574001736115,5306.825645281882,1.2017947056675693,22.29219973155483,XGBoost (bas)
xgb_base,base,Hela landet,6,42.0,3911.2987118675596,4724.10179152193,1.0587227607857428,19.54742449035988,XGBoost (bas)
xgb_base,base,Jämtlands län,1,47.0,510.4543742727726,678.5484366238173,0.843182935273352,22.929179248777125,XGBoost (bas)
xgb_base,base,Jämtlands län,3,45.0,598.5947808159722,731.8524105890303,0.9887757452304821,26.391601441847527,XGBoost (bas)
xgb_base,base,Jämtlands län,6,42.0,600.0408586774554,740.6124475186236,0.991164417435743,25.521994256035306,XGBoost (bas)
xgb_base,base,Jönköpings län,1,47.0,167.42899468604554,229.5015559534562,0.6708985796303102,26.408591202995296,XGBoost (bas)
xgb_base,base,Jönköpings län,3,45.0,205.06242201063367,272.03652667845796,0.8216981050412515,31.598247102608845,XGBoost (bas)
xgb_base,base,Jönköpings län,6,42.0,214.42451549711683,264.33070331533287,0.8592126062435407,34.385767869052145,XGBoost (bas)
xgb_base,base,Kalmar län,1,47.0,173.37570190429688,213.64445731499362,0.6128185006202681,24.69648041466691,XGBoost (bas)
xgb_base,base,Kalmar län,3,45.0,200.6930935329861,238.49351712165324,0.7093753006497832,29.01321127024275,XGBoost (bas)
xgb_base,base,Kalmar län,6,42.0,252.01553780691964,283.8050849492608,0.890781016691125,35.1597343997763,XGBoost (bas)
xgb_base,base,Kronobergs län,1,47.0,112.503226422249,147.84345979712367,0.550525865382159,22.819217123584664,XGBoost (bas)
xgb_base,base,Kronobergs län,3,45.0,127.53528713650174,156.2831171659014,0.6240840956335408,26.030416974472008,XGBoost (bas)
xgb_base,base,Kronobergs län,6,42.0,148.94678896949404,178.72400836712256,0.728859629194671,30.030028195274895,XGBoost (bas)
xgb_base,base,Norra Norrland,1,47.0,1002.9687396110372,1366.7445122426234,0.8839457007123012,21.899687315626316,XGBoost (bas)
xgb_base,base,Norra Norrland,3,45.0,878.6460286458333,1160.341656347485,0.7743764574064645,18.589356550742092,XGBoost (bas)
xgb_base,base,Norra Norrland,6,42.0,896.4586414155506,1215.1053257581455,0.7900752343018947,19.727531829411006,XGBoost (bas)
xgb_base,base,Norrbottens län,1,47.0,331.67074909616025,409.6749658147437,0.5662148570135355,18.42514562838156,XGBoost (bas)
xgb_base,base,Norrbottens län,3,45.0,400.70858018663193,528.3558393745119,0.6840734434759874,21.52291768210029,XGBoost (bas)
xgb_base,base,Norrbottens län,6,42.0,307.9461015973772,392.1319962107357,0.5257131005944751,16.780766996148948,XGBoost (bas)
xgb_base,base,Skåne län,1,47.0,133.10016421054272,166.15800222348028,0.6572205843125052,30.068574198849323,XGBoost (bas)
xgb_base,base,Skåne län,3,45.0,146.6265333387587,204.0894250173796,0.7240109468548872,31.34281084911232,XGBoost (bas)
xgb_base,base,Skåne län,6,42.0,147.61104402087983,204.34923210223366,0.72887225329732,31.424378135549645,XGBoost (bas)
xgb_base,base,Stockholms län,1,47.0,96.30146562292221,122.80525257611875,0.9907212679603157,33.719970074014036,XGBoost (bas)
xgb_base,base,Stockholms län,3,45.0,110.61223720974392,136.30276378462958,1.137946293875308,37.89281581254665,XGBoost (bas)
xgb_base,base,Stockholms län,6,42.0,124.46766953241257,147.0025250478727,1.2804869228269122,41.89108500346179,XGBoost (bas)
xgb_base,base,Svealand,1,47.0,807.4402011303191,1035.2200728212745,0.777868031720994,15.473318060838565,XGBoost (bas)
xgb_base,base,Svealand,3,45.0,1088.3005696614584,1346.6697926799611,1.0484420033314183,21.712761992173952,XGBoost (bas)
xgb_base,base,Svealand,6,42.0,1028.711390904018,1274.43684875363,0.9910352540426997,20.259399729060146,XGBoost (bas)
xgb_base,base,Södermanlands län,1,47.0,140.4779984494473,184.70780747478736,0.8902472511833933,31.89513313590629,XGBoost (bas)
xgb_base,base,Södermanlands län,3,45.0,173.7581773546007,214.59085102795018,1.1011527888207777,38.63575859176994,XGBoost (bas)
xgb_base,base,Södermanlands län,6,42.0,236.80656396775018,279.7532920933201,1.500707548238159,48.68645908078004,XGBoost (bas)
xgb_base,base,Södra Norrland,1,47.0,1234.7552827875666,1845.8314025735306,0.9554213791247143,20.275930348184133,XGBoost (bas)
xgb_base,base,Södra Norrland,3,45.0,1762.609157986111,2383.9654286533687,1.3638609172653942,29.486326739415002,XGBoost (bas)
xgb_base,base,Södra Norrland,6,42.0,1770.146007719494,2333.955537432545,1.3696927346845251,28.504730894981307,XGBoost (bas)
xgb_base,base,Uppsala län,1,47.0,132.88177944751496,181.1869144962513,0.8298078945177162,21.93777725378698,XGBoost (bas)
xgb_base,base,Uppsala län,3,45.0,181.19334377712673,219.88004910562816,1.1314995007250717,28.89496965805613,XGBoost (bas)
xgb_base,base,Uppsala län,6,42.0,167.84728785923548,205.78504612495558,1.0481572802386636,28.34603934117346,XGBoost (bas)
xgb_base,base,Värmlands län,1,47.0,270.79554781000667,329.0669602094599,0.8061695729942172,18.885843690272843,XGBoost (bas)
xgb_base,base,Värmlands län,3,45.0,320.28069661458335,394.30393879722897,0.9534889126361324,22.4307727111348,XGBoost (bas)
xgb_base,base,Värmlands län,6,42.0,339.5061965215774,420.12980633724294,1.0107240229470895,23.600245273411392,XGBoost (bas)
xgb_base,base,Västerbottens län,1,47.0,776.2984021775266,1094.3226463988642,0.9259334293742568,28.121717385196654,XGBoost (bas)
xgb_base,base,Västerbottens län,3,45.0,762.783056640625,1056.4279252172553,0.9098129398729793,27.254901584699688,XGBoost (bas)
xgb_base,base,Västerbottens län,6,42.0,676.2515549432663,970.3156139429716,0.8066020999552423,25.48932407230441,XGBoost (bas)
xgb_base,base,Västernorrlands län,1,47.0,387.74627166098736,550.8692567572034,0.675117453461555,21.058332435991332,XGBoost (bas)
xgb_base,base,Västernorrlands län,3,45.0,511.40980631510416,694.6893647134598,0.8904319947055169,26.11381111637005,XGBoost (bas)
xgb_base,base,Västernorrlands län,6,42.0,527.3801632835751,740.8484553103598,0.9182384947686636,26.62798766806781,XGBoost (bas)
xgb_base,base,Västmanlands län,1,47.0,92.07992748503989,121.2146972360949,0.44624338539692965,25.88718908980812,XGBoost (bas)
xgb_base,base,Västmanlands län,3,45.0,102.3551510281033,141.8612582446828,0.4960398031918047,27.886506218039152,XGBoost (bas)
xgb_base,base,Västmanlands län,6,42.0,143.9350298926944,310.12082654453394,0.6975467593299265,32.63008563100671,XGBoost (bas)
xgb_base,base,Västra Götalands län,1,47.0,276.496405418883,318.6690678638481,0.6557754191955177,21.0582407642067,XGBoost (bas)
xgb_base,base,Västra Götalands län,3,45.0,309.0403618706597,368.6408484226986,0.7329609676011574,23.65442154335547,XGBoost (bas)
xgb_base,base,Västra Götalands län,6,42.0,330.0415271577381,399.7927997229629,0.7827701068876662,25.39771809532664,XGBoost (bas)
xgb_base,base,Örebro län,1,47.0,119.37365527863199,148.83390467101148,0.604414926034609,22.888921661937,XGBoost (bas)
xgb_base,base,Örebro län,3,45.0,135.94400363498264,165.56899277711574,0.6883142240228824,25.73045850805945,XGBoost (bas)
xgb_base,base,Örebro län,6,42.0,144.5843004499163,177.36692406312685,0.73206193659921,27.36827456995495,XGBoost (bas)
xgb_base,base,Östergötlands län,1,47.0,168.8015500332447,204.69608053382254,0.8178324899648074,25.08436944400893,XGBoost (bas)
xgb_base,base,Östergötlands län,3,45.0,210.59195692274307,258.2569151839464,1.0203042831228073,31.249111310169837,XGBoost (bas)
xgb_base,base,Östergötlands län,6,42.0,205.33087666829428,262.58828401021395,0.9948146927514325,31.123193016575428,XGBoost (bas)
xgb_full,full,Blekinge län,1,47.0,57.3885223713327,79.58626672599894,0.5669030282244607,27.596583049069324,XGBoost + väder+pris
xgb_full,full,Blekinge län,3,45.0,78.87206522623698,96.0229181407344,0.7791246537026424,37.556946340152784,XGBoost + väder+pris
xgb_full,full,Blekinge län,6,42.0,79.81311525617328,98.07041960729747,0.7884206608071587,38.43269732519713,XGBoost + väder+pris
xgb_full,full,Dalarnas län,1,47.0,400.09894318276264,752.0457731343928,0.985547663985596,21.36692451917395,XGBoost + väder+pris
xgb_full,full,Dalarnas län,3,45.0,529.0508897569445,931.166697464572,1.3031898169530611,29.285849395082252,XGBoost + väder+pris
xgb_full,full,Dalarnas län,6,42.0,513.7365315755209,942.8462660436562,1.2654665732696948,28.141026209388308,XGBoost + väder+pris
xgb_full,full,Gotlands län,1,47.0,41.238351740735645,53.33976417071771,0.8951665756818995,43.2804090579961,XGBoost + väder+pris
xgb_full,full,Gotlands län,3,45.0,43.96414992014567,53.19806305553349,0.9543358518353916,48.915141697175365,XGBoost + väder+pris
xgb_full,full,Gotlands län,6,42.0,50.291361808776855,59.05033061267216,1.091681510933714,54.20419782992285,XGBoost + väder+pris
xgb_full,full,Gävleborgs län,1,47.0,637.3381243766622,1332.9108548699646,1.2186197406819546,27.857631152423103,XGBoost + väder+pris
xgb_full,full,Gävleborgs län,3,45.0,801.5929280598958,1685.8212882159244,1.5326824628296287,36.09249077845445,XGBoost + väder+pris
xgb_full,full,Gävleborgs län,6,42.0,760.7574244907925,1658.4247752491328,1.4546031061009417,32.127578882679245,XGBoost + väder+pris
xgb_full,full,Götaland,1,47.0,795.2723986037234,1024.2805342189874,0.5316072274908948,16.65703837732485,XGBoost + väder+pris
xgb_full,full,Götaland,3,45.0,1002.1333984375,1192.0272248711403,0.6698853857555384,21.18239386290373,XGBoost + väder+pris
xgb_full,full,Götaland,6,42.0,1162.4900948660713,1385.2738824443227,0.77707731011713,24.433209658233185,XGBoost + väder+pris
xgb_full,full,Hallands län,1,47.0,70.2582985086644,86.22989102532674,0.5649774583632546,27.64666026676299,XGBoost + väder+pris
xgb_full,full,Hallands län,3,45.0,64.847607421875,86.14921088941104,0.521467744022165,26.026698892185824,XGBoost + väder+pris
xgb_full,full,Hallands län,6,42.0,81.37540944417317,102.39196165748449,0.6543749703156899,31.680525064051672,XGBoost + väder+pris
xgb_full,full,Hela landet,1,47.0,3299.2703623670213,3967.8133251614872,0.8930569828444409,16.037528908329747,XGBoost + väder+pris
xgb_full,full,Hela landet,3,45.0,4340.957096354166,5177.214318592651,1.1750240572421322,21.776631288255253,XGBoost + väder+pris
xgb_full,full,Hela landet,6,42.0,3843.7018694196427,4606.248646382429,1.0404254327295366,19.129596867631836,XGBoost + väder+pris
xgb_full,full,Jämtlands län,1,47.0,502.0364652593085,641.8774430801906,0.8292779956968251,22.620731249179784,XGBoost + väder+pris
xgb_full,full,Jämtlands län,3,45.0,581.7205430772569,710.7280201948495,0.9609024033136838,26.112196885185913,XGBoost + väder+pris
xgb_full,full,Jämtlands län,6,42.0,559.1289091564361,686.0889893052429,0.9235849050963024,24.346335494785997,XGBoost + väder+pris
xgb_full,full,Jönköpings län,1,47.0,187.75512565450467,250.79673504178825,0.7523466730247063,29.014992522033427,XGBoost + väder+pris
xgb_full,full,Jönköpings län,3,45.0,211.54810791015626,283.7729247925148,0.8476866589716938,32.038891036427195,XGBoost + väder+pris
xgb_full,full,Jönköpings län,6,42.0,201.70919436500185,255.35436662331546,0.8082615096125448,32.664448333744076,XGBoost + väder+pris
xgb_full,full,Kalmar län,1,47.0,175.23396138941987,210.72566639073327,0.619386755450262,24.831968327589816,XGBoost + väder+pris
xgb_full,full,Kalmar län,3,45.0,217.93021986219617,246.71303703646927,0.7703021190911559,30.847310816123773,XGBoost + väder+pris
xgb_full,full,Kalmar län,6,42.0,223.17233276367188,254.33559305589068,0.7888310348104864,31.721465263253883,XGBoost + väder+pris
xgb_full,full,Kronobergs län,1,47.0,124.17246652156749,161.11975977962294,0.6076283922014167,25.22702896572756,XGBoost + väder+pris
xgb_full,full,Kronobergs län,3,45.0,126.32360975477431,155.09913382487457,0.6181548457768669,26.012011304259307,XGBoost + väder+pris
xgb_full,full,Kronobergs län,6,42.0,138.64661371140252,169.84425215639274,0.6784565156318113,28.50632749577877,XGBoost + väder+pris
xgb_full,full,Norra Norrland,1,47.0,920.8708599983378,1236.541241047424,0.8115904369287207,20.035786215675095,XGBoost + väder+pris
xgb_full,full,Norra Norrland,3,45.0,920.6761447482639,1284.9821442120842,0.8114188286807581,19.657667577711845,XGBoost + väder+pris
xgb_full,full,Norra Norrland,6,42.0,923.9359130859375,1234.9316458286592,0.8142917579093621,20.66392211163901,XGBoost + väder+pris
xgb_full,full,Norrbottens län,1,47.0,303.1416587017952,374.7543912704986,0.517511150453967,17.11779238792203,XGBoost + väder+pris
xgb_full,full,Norrbottens län,3,45.0,381.0860297309028,475.01382668590213,0.6505746208309121,21.22317499556203,XGBoost + väder+pris
xgb_full,full,Norrbottens län,6,42.0,284.61425345284596,369.28963176876914,0.4858819153090126,15.428292877010813,XGBoost + väder+pris
xgb_full,full,Skåne län,1,47.0,132.1686628625748,162.35162511809946,0.6526210268000819,29.59167128442417,XGBoost + väder+pris
xgb_full,full,Skåne län,3,45.0,165.46788872612848,222.9709788569531,0.8170455923819879,34.3757708096181,XGBoost + väder+pris
xgb_full,full,Skåne län,6,42.0,144.48776644752138,208.20260695119856,0.7134501663005993,31.848619329035767,XGBoost + väder+pris
xgb_full,full,Stockholms län,1,47.0,92.7281685687126,113.19443316999839,0.9539602346214549,32.68867246347214,XGBoost + väder+pris
xgb_full,full,Stockholms län,3,45.0,102.6982920328776,128.15019187147223,1.0565299441917662,36.30400431600712,XGBoost + väder+pris
xgb_full,full,Stockholms län,6,42.0,102.60534250168573,120.69767889980929,1.055573706643323,36.8878104238514,XGBoost + väder+pris
xgb_full,full,Svealand,1,47.0,782.7597812084441,1032.32961038225,0.7540915221543394,15.577976229230833,XGBoost + väder+pris
xgb_full,full,Svealand,3,45.0,1073.3209635416667,1372.1966544173574,1.0340110192015144,21.444408334078798,XGBoost + väder+pris
xgb_full,full,Svealand,6,42.0,1003.9615187872024,1334.0078873634232,0.9671918359395351,20.090662696048735,XGBoost + väder+pris
xgb_full,full,Södermanlands län,1,47.0,117.8645845778445,142.4683363813104,0.7469399022656097,28.977878468434216,XGBoost + väder+pris
xgb_full,full,Södermanlands län,3,45.0,143.0451148139106,176.31996257392302,0.9065157652009372,33.69586014456671,XGBoost + väder+pris
xgb_full,full,Södermanlands län,6,42.0,183.72828492664155,227.51019628320876,1.1643360698895653,40.47840866092546,XGBoost + väder+pris
xgb_full,full,Södra Norrland,1,47.0,1284.3479575299202,1793.8483372005157,0.9937948952030211,20.800839945373834,XGBoost + väder+pris
xgb_full,full,Södra Norrland,3,45.0,1538.1769585503473,2078.9019912723293,1.1902011447630874,25.480964687250683,XGBoost + väder+pris
xgb_full,full,Södra Norrland,6,42.0,1623.9905598958333,2305.1996670729127,1.2566014675542296,26.221871122725045,XGBoost + väder+pris
xgb_full,full,Uppsala län,1,47.0,124.45042127244015,175.9201229851475,0.7771565257275581,20.696350479921026,XGBoost + väder+pris
xgb_full,full,Uppsala län,3,45.0,147.2605712890625,187.7466804674242,0.9195992491590482,24.481174253332973,XGBoost + väder+pris
xgb_full,full,Uppsala län,6,42.0,175.49295843215216,210.97422205842958,1.0959022594725845,29.25863512058652,XGBoost + väder+pris
xgb_full,full,Värmlands län,1,47.0,250.48376594705783,308.4060003816545,0.7457005562632115,17.738127670011664,XGBoost + väder+pris
xgb_full,full,Värmlands län,3,45.0,319.8413777669271,393.08319135950154,0.9521810422125322,22.57695535792842,XGBoost + väder+pris
xgb_full,full,Värmlands län,6,42.0,302.2577412923177,361.1776184658923,0.8998338274113235,21.55717668062773,XGBoost + väder+pris
xgb_full,full,Västerbottens län,1,47.0,675.6649585480386,1003.9210496675674,0.8059024344524303,24.260261507347046,XGBoost + väder+pris
xgb_full,full,Västerbottens län,3,45.0,805.7875298394097,1127.6878256144607,0.9611067197335206,28.480917558391262,XGBoost + väder+pris
xgb_full,full,Västerbottens län,6,42.0,830.104509626116,1091.1849664986532,0.9901109073278427,30.415515958383466,XGBoost + väder+pris
xgb_full,full,Västernorrlands län,1,47.0,479.5042153216423,663.5683517512598,0.8348801482611372,25.073730569843317,XGBoost + väder+pris
xgb_full,full,Västernorrlands län,3,45.0,527.7021999782986,727.2093266211941,0.9187992031729806,26.370902617764706,XGBoost + väder+pris
xgb_full,full,Västernorrlands län,6,42.0,552.1122901553199,760.2681281421034,0.9613003930580144,27.317325601171312,XGBoost + väder+pris
xgb_full,full,Västmanlands län,1,47.0,95.29631334670047,140.97877300475287,0.46183083159559685,25.837649910122767,XGBoost + väder+pris
xgb_full,full,Västmanlands län,3,45.0,86.48650919596354,119.54081956092226,0.4191362190314472,24.657717757282335,XGBoost + väder+pris
xgb_full,full,Västmanlands län,6,42.0,133.90642983572823,279.53975605016416,0.6489455433815376,31.063915608955323,XGBoost + väder+pris
xgb_full,full,Västra Götalands län,1,47.0,269.6980616792719,324.1420985091375,0.6396515686560336,20.48306229257883,XGBoost + väder+pris
xgb_full,full,Västra Götalands län,3,45.0,316.914794921875,375.99354739524364,0.7516370137771091,24.238265808654326,XGBoost + väder+pris
xgb_full,full,Västra Götalands län,6,42.0,324.2483287992932,396.0310258631652,0.7690301919826729,24.791167239295568,XGBoost + väder+pris
xgb_full,full,Örebro län,1,47.0,119.41175160509475,145.52860618571052,0.6046078160679035,22.575285041419352,XGBoost + väder+pris
xgb_full,full,Örebro län,3,45.0,116.67119208441841,148.73342322439228,0.5907317638006195,22.593607893019286,XGBoost + väder+pris
xgb_full,full,Örebro län,6,42.0,134.09100777762276,177.59119601633614,0.6789321007105449,24.508658029146066,XGBoost + väder+pris
xgb_full,full,Östergötlands län,1,47.0,155.28314403777426,195.33204737014518,0.7523366954448318,23.112523455477387,XGBoost + väder+pris
xgb_full,full,Östergötlands län,3,45.0,213.9404513888889,258.821032343676,1.0365275202100384,31.12722164757547,XGBoost + väder+pris
xgb_full,full,Östergötlands län,6,42.0,219.19173467726935,269.47397453861873,1.0619696449203917,32.4431975860672,XGBoost + väder+pris
xgb_wx,wx,Blekinge län,1,47.0,56.99129015334109,80.24241595437222,0.5629790354471131,27.190098339184352,XGBoost + väder
xgb_wx,wx,Blekinge län,3,45.0,77.82456495496962,98.91179015356403,0.7687770954922213,36.2448549178906,XGBoost + väder
xgb_wx,wx,Blekinge län,6,42.0,78.66501217796689,97.7298049720623,0.7770793144045172,36.50933740834395,XGBoost + väder
xgb_wx,wx,Dalarnas län,1,47.0,410.86120475606714,763.0304350108453,1.0120579108470258,22.19528291885143,XGBoost + väder
xgb_wx,wx,Dalarnas län,3,45.0,567.289118109809,933.5511145324274,1.397380509706026,31.437782032036182,XGBoost + väder
xgb_wx,wx,Dalarnas län,6,42.0,524.3499116443452,963.9522424788164,1.2916100862982784,28.13473934703562,XGBoost + väder
xgb_wx,wx,Gotlands län,1,47.0,41.5081201106944,54.08213436706885,0.9010224748090395,44.96284633868834,XGBoost + väder
xgb_wx,wx,Gotlands län,3,45.0,42.30291413201226,52.74922730280632,0.9182751779943794,46.391142231896445,XGBoost + väder
xgb_wx,wx,Gotlands län,6,42.0,47.36850020999,57.516397412583714,1.0282345520196505,53.4821118512255,XGBoost + väder
xgb_wx,wx,Gävleborgs län,1,47.0,634.8143557284741,1338.6636766646716,1.2137941792131435,28.86785672111304,XGBoost + väder
xgb_wx,wx,Gävleborgs län,3,45.0,811.8916259765625,1714.4036183358007,1.5523740458442878,36.406961239848926,XGBoost + väder
xgb_wx,wx,Gävleborgs län,6,42.0,764.277595156715,1704.41183506677,1.461333833951654,32.26592349201696,XGBoost + väder
xgb_wx,wx,Götaland,1,47.0,850.4342015043218,1095.118810447727,0.5684806474094934,17.956380807771794,XGBoost + väder
xgb_wx,wx,Götaland,3,45.0,1111.6743489583334,1340.2768446188807,0.7431090523952182,23.170968819831867,XGBoost + väder
xgb_wx,wx,Götaland,6,42.0,1236.6420840308779,1477.201128353345,0.8266448965718438,25.73053132539917,XGBoost + väder
xgb_wx,wx,Hallands län,1,47.0,68.58542129841257,84.3458503409541,0.5515251269737416,27.290039173968967,XGBoost + väder
xgb_wx,wx,Hallands län,3,45.0,73.46159023708768,92.28383982825036,0.5907365168308809,28.786957016907085,XGBoost + väder
xgb_wx,wx,Hallands län,6,42.0,83.99742162795295,104.82654995076662,0.6754597077891814,31.970759249097863,XGBoost + väder
xgb_wx,wx,Hela landet,1,47.0,3189.3523936170213,3937.9411524509096,0.8633040378745602,15.58885842018691,XGBoost + väder
xgb_wx,wx,Hela landet,3,45.0,4374.916232638889,5234.36208012109,1.1842162241334442,21.714220169924538,XGBoost + väder
xgb_wx,wx,Hela landet,6,42.0,3861.018112909226,4733.8727157511585,1.045112648527733,19.01787049155618,XGBoost + väder
xgb_wx,wx,Jämtlands län,1,47.0,490.53796126994683,651.8790550835377,0.8102844424359389,22.25320066897214,XGBoost + väder
xgb_wx,wx,Jämtlands län,3,45.0,552.5438666449653,704.2216264988039,0.912707546112687,24.96148393870439,XGBoost + väder
xgb_wx,wx,Jämtlands län,6,42.0,591.9439958844866,712.0491755766054,0.9777897910629014,25.52960558590466,XGBoost + väder
xgb_wx,wx,Jönköpings län,1,47.0,175.40690904982546,241.74613611892414,0.702866587472134,27.456546497882478,XGBoost + väder
xgb_wx,wx,Jönköpings län,3,45.0,211.8603976779514,289.0607380476685,0.8489380238385719,32.13928328620976,XGBoost + väder
xgb_wx,wx,Jönköpings län,6,42.0,214.51300339471726,267.68449350093925,0.8595671828503341,34.171149147812,XGBoost + väder
xgb_wx,wx,Kalmar län,1,47.0,170.77093051342254,209.43146778154744,0.60361160437886,24.278746421490276,XGBoost + väder
xgb_wx,wx,Kalmar län,3,45.0,224.6887186686198,259.3350396481808,0.7941908939281433,31.514819791813593,XGBoost + väder
xgb_wx,wx,Kalmar län,6,42.0,256.78102039155505,289.3065205530081,0.9076252218488945,35.52787423596004,XGBoost + väder
xgb_wx,wx,Kronobergs län,1,47.0,132.4001750540226,168.8323887487609,0.6478900496132813,26.611194221988775,XGBoost + väder
xgb_wx,wx,Kronobergs län,3,45.0,132.5976616753472,158.52993942667595,0.648856435170066,27.023979989398246,XGBoost + väder
xgb_wx,wx,Kronobergs län,6,42.0,147.91185724167596,171.65970639954725,0.7237952705697007,29.699921473883666,XGBoost + väder
xgb_wx,wx,Norra Norrland,1,47.0,986.9319626828458,1304.514838889681,0.8698120199113875,21.54017228698869,XGBoost + väder
xgb_wx,wx,Norra Norrland,3,45.0,896.2736111111111,1217.192691713609,0.7899121616799363,18.870692289868607,XGBoost + väder
xgb_wx,wx,Norra Norrland,6,42.0,861.7106236049107,1146.1986951410522,0.759450789352692,19.02544882388616,XGBoost + väder
xgb_wx,wx,Norrbottens län,1,47.0,315.81375316863364,385.18821425617546,0.5391444364044343,17.519497175913333,XGBoost + väder
xgb_wx,wx,Norrbottens län,3,45.0,404.8012980143229,485.68388977727074,0.6910603654337358,22.490075361576327,XGBoost + väder
xgb_wx,wx,Norrbottens län,6,42.0,343.93817138671875,414.66433846843734,0.5871573030299594,18.450899553071455,XGBoost + väder
xgb_wx,wx,Skåne län,1,47.0,125.89603602632563,159.34481586628291,0.6216481162935791,28.813066196951382,XGBoost + väder
xgb_wx,wx,Skåne län,3,45.0,150.29265882703993,215.69932674714101,0.7421135025494077,31.310723192843227,XGBoost + väder
xgb_wx,wx,Skåne län,6,42.0,136.47448512486048,200.88515323418744,0.6738822704653324,29.052051135288114,XGBoost + väder
xgb_wx,wx,Stockholms län,1,47.0,93.3077941245221,117.21372612990987,0.9599232525452144,33.333801395520034,XGBoost + väder
xgb_wx,wx,Stockholms län,3,45.0,110.69761928982204,135.9887083187461,1.1388246797034876,37.82693773230763,XGBoost + väder
xgb_wx,wx,Stockholms län,6,42.0,128.05081939697266,146.73217651947954,1.3173493189923953,42.76701753144578,XGBoost + väder
xgb_wx,wx,Svealand,1,47.0,803.5951317320479,1069.2191540086587,0.7741637864276869,15.73922837793921,XGBoost + väder
xgb_wx,wx,Svealand,3,45.0,1088.658474392361,1375.7089411702957,1.0487867999469214,21.445404660232583,XGBoost + väder
xgb_wx,wx,Svealand,6,42.0,1031.1134963262648,1394.554542221088,0.9933493833295173,20.131231637349195,XGBoost + väder
xgb_wx,wx,Södermanlands län,1,47.0,145.34340765121135,187.02588494507305,0.9210806714738421,33.78763923295196,XGBoost + väder
xgb_wx,wx,Södermanlands län,3,45.0,174.0575636121962,220.98082898556075,1.1030500808936172,38.13690396270106,XGBoost + väder
xgb_wx,wx,Södermanlands län,6,42.0,234.98888215564546,281.5702040944164,1.4891884046383548,48.19413885028583,XGBoost + väder
xgb_wx,wx,Södra Norrland,1,47.0,1284.362320270944,1835.5704100523747,0.9938060087167905,21.243324954222064,XGBoost + väder
xgb_wx,wx,Södra Norrland,3,45.0,1577.575949435764,2217.4821841161192,1.220687054588786,26.753408501588684,XGBoost + väder
xgb_wx,wx,Södra Norrland,6,42.0,1716.9962855747767,2327.4276206838053,1.328566868256191,27.56765825978699,XGBoost + väder
xgb_wx,wx,Uppsala län,1,47.0,129.61285465321643,181.540954220878,0.8093944141130154,21.278209082882608,XGBoost + väder
xgb_wx,wx,Uppsala län,3,45.0,176.17979397243923,213.58149748042953,1.1001913467796267,28.646180407091414,XGBoost + väder
xgb_wx,wx,Uppsala län,6,42.0,176.70303490048363,214.36069424820198,1.1034588335233417,29.33562569898352,XGBoost + väder
xgb_wx,wx,Värmlands län,1,47.0,266.15769926030583,325.52763867534776,0.7923625055768924,18.802737350345375,XGBoost + väder
xgb_wx,wx,Värmlands län,3,45.0,318.6080213758681,396.17736490406315,0.9485092891014827,22.369730238912066,XGBoost + väder
xgb_wx,wx,Värmlands län,6,42.0,330.2400425502232,407.40281507078885,0.9831382984002945,22.9209814470306,XGBoost + väder
xgb_wx,wx,Västerbottens län,1,47.0,636.9160883477393,959.8236510535353,0.7596845443108295,23.028637885079394,XGBoost + väder
xgb_wx,wx,Västerbottens län,3,45.0,705.6134521484375,1024.2441488075103,0.841623635611967,24.683690988675426,XGBoost + väder
xgb_wx,wx,Västerbottens län,6,42.0,670.7609601702009,963.4271474219421,0.8000531682129273,25.22600571362984,XGBoost + väder
xgb_wx,wx,Västernorrlands län,1,47.0,436.46833703873006,587.9144586972269,0.7599490021036733,23.45606427141726,XGBoost + väder
xgb_wx,wx,Västernorrlands län,3,45.0,503.2303982204861,708.4268236785475,0.876190565277952,25.544308720565134,XGBoost + väder
xgb_wx,wx,Västernorrlands län,6,42.0,514.8676060267857,737.6852645096144,0.8964524805400566,26.19044425237761,XGBoost + väder
xgb_wx,wx,Västmanlands län,1,47.0,102.69011087620513,158.35595146946832,0.49766310612732545,27.317009788841684,XGBoost + väder
xgb_wx,wx,Västmanlands län,3,45.0,99.2893290201823,136.01715990549613,0.48118202876467614,27.544813186796453,XGBoost + väder
xgb_wx,wx,Västmanlands län,6,42.0,148.57066962832496,309.99397772376886,0.7200122805961591,34.094658822541454,XGBoost + väder
xgb_wx,wx,Västra Götalands län,1,47.0,274.3844033099235,322.5915037999573,0.6507663158538433,20.905746126613572,XGBoost + väder
